99.0;136.0;117.5
88.0;143.0;115.5
88.0;142.0;115.0
88.0;141.0;114.5
88.0;143.0;115.5
83.0;142.0;112.5
81.0;144.0;112.5
79.0;137.0;108.0
79.0;143.0;111.0
75.0;141.0;108.0
74.0;143.0;108.5
74.0;133.0;103.5
74.0;140.0;107.0
74.0;141.0;107.5
72.0;136.0;104.0
72.0;138.0;105.0
72.0;137.0;104.5
72.0;136.0;104.0
72.0;143.0;107.5
72.0;137.0;104.5
72.0;140.0;106.0
72.0;142.0;107.0
72.0;142.0;107.0
72.0;142.0;107.0
72.0;142.0;107.0
72.0;138.0;105.0
72.0;142.0;107.0
72.0;140.0;106.0
72.0;137.0;104.5
69.0;140.0;104.5
69.0;137.0;103.0
69.0;137.0;103.0
69.0;139.0;104.0
69.0;142.0;105.5
69.0;134.0;101.5
69.0;140.0;104.5
69.0;142.0;105.5
69.0;142.0;105.5
69.0;141.0;105.0
69.0;143.0;106.0
69.0;142.0;105.5
69.0;142.0;105.5
69.0;137.0;103.0
65.0;141.0;103.0
65.0;137.0;101.0
65.0;143.0;104.0
65.0;139.0;102.0
65.0;141.0;103.0
65.0;141.0;103.0
62.0;144.0;103.0
62.0;139.0;100.5
62.0;137.0;99.5
62.0;139.0;100.5
54.0;137.0;95.5
54.0;139.0;96.5
54.0;144.0;99.0
54.0;141.0;97.5
54.0;140.0;97.0
54.0;141.0;97.5
54.0;141.0;97.5
54.0;138.0;96.0
54.0;139.0;96.5
54.0;141.0;97.5
54.0;143.0;98.5
54.0;141.0;97.5
54.0;137.0;95.5
54.0;138.0;96.0
54.0;141.0;97.5
54.0;137.0;95.5
54.0;137.0;95.5
54.0;143.0;98.5
54.0;139.0;96.5
54.0;137.0;95.5
54.0;142.0;98.0
54.0;141.0;97.5
54.0;140.0;97.0
54.0;137.0;95.5
54.0;141.0;97.5
54.0;138.0;96.0
54.0;141.0;97.5
54.0;138.0;96.0
54.0;144.0;99.0
54.0;136.0;95.0
54.0;138.0;96.0
54.0;142.0;98.0
54.0;141.0;97.5
54.0;141.0;97.5
54.0;137.0;95.5
54.0;137.0;95.5
54.0;139.0;96.5
54.0;138.0;96.0
54.0;138.0;96.0
54.0;143.0;98.5
54.0;139.0;96.5
54.0;143.0;98.5
54.0;141.0;97.5
54.0;140.0;97.0
54.0;137.0;95.5
54.0;140.0;97.0
54.0;141.0;97.5
54.0;140.0;97.0
54.0;143.0;98.5
54.0;138.0;96.0
54.0;137.0;95.5
54.0;139.0;96.5
54.0;143.0;98.5
54.0;139.0;96.5
54.0;142.0;98.0
54.0;141.0;97.5
54.0;137.0;95.5
54.0;136.0;95.0
54.0;142.0;98.0
54.0;138.0;96.0
54.0;142.0;98.0
54.0;141.0;97.5
54.0;142.0;98.0
54.0;138.0;96.0
54.0;141.0;97.5
54.0;140.0;97.0
54.0;142.0;98.0
54.0;141.0;97.5
54.0;141.0;97.5
54.0;142.0;98.0
54.0;139.0;96.5
54.0;138.0;96.0
54.0;140.0;97.0
54.0;140.0;97.0
54.0;137.0;95.5
54.0;142.0;98.0
54.0;143.0;98.5
54.0;136.0;95.0
54.0;140.0;97.0
54.0;142.0;98.0
54.0;142.0;98.0
54.0;144.0;99.0
54.0;142.0;98.0
54.0;138.0;96.0
54.0;142.0;98.0
54.0;138.0;96.0
54.0;142.0;98.0
54.0;139.0;96.5
54.0;140.0;97.0
54.0;141.0;97.5
54.0;137.0;95.5
54.0;139.0;96.5
54.0;142.0;98.0
54.0;141.0;97.5
54.0;138.0;96.0
54.0;143.0;98.5
54.0;139.0;96.5
54.0;141.0;97.5
54.0;142.0;98.0
54.0;140.0;97.0
54.0;139.0;96.5
54.0;142.0;98.0
54.0;138.0;96.0
54.0;138.0;96.0
54.0;138.0;96.0
54.0;140.0;97.0
54.0;143.0;98.5
54.0;142.0;98.0
