99.0;136.0;117.5
91.0;140.0;115.5
88.0;139.0;113.5
83.8;139.6;111.7
79.6;140.8;110.2
78.8;140.4;109.6
75.6;139.0;107.3
71.2;139.0;105.1
70.6;140.0;105.3
70.6;141.0;105.8
69.2;138.8;104.0
68.0;139.6;103.8
68.0;138.6;103.3
67.0;140.2;103.6
66.4;140.4;103.4
66.4;138.0;102.2
66.4;139.4;102.9
66.4;141.0;103.7
65.0;138.2;101.6
65.0;140.2;102.6
65.0;138.2;101.6
63.4;140.0;101.7
63.4;139.4;101.4
62.6;138.0;100.3
62.6;139.8;101.2
62.6;139.4;101.0
62.6;138.4;100.5
62.6;140.0;101.3
62.6;139.0;100.8
62.4;139.8;101.1
62.2;140.6;101.4
59.2;138.0;98.6
59.2;139.2;99.2
59.2;138.4;98.8
59.2;141.4;100.3
59.2;138.2;98.7
59.2;139.8;99.5
59.2;137.2;98.2
59.2;138.0;98.6
59.2;139.4;99.3
59.2;140.6;99.9
59.2;139.4;99.3
59.2;138.8;99.0
59.2;139.8;99.5
59.2;140.0;99.6
59.2;137.8;98.5
59.2;139.2;99.2
57.4;139.2;98.3
57.4;137.8;97.6
57.4;139.2;98.3
57.4;140.2;98.8
57.4;138.0;97.7
56.2;139.4;97.8
56.2;139.0;97.6
56.2;138.0;97.1
55.6;140.0;97.8
55.2;137.8;96.5
54.4;138.8;96.6
54.0;139.2;96.6
54.0;137.8;95.9
54.0;136.6;95.3
54.0;139.6;96.8
54.0;137.4;95.7
54.0;138.8;96.4
54.0;140.4;97.2
53.6;138.2;95.9
52.0;135.4;93.7
52.0;136.0;94.0
52.0;137.0;94.5
52.0;139.0;95.5
52.0;141.2;96.6
52.0;138.6;95.3
52.0;138.0;95.0
52.0;137.4;94.7
52.0;139.8;95.9
52.0;140.0;96.0
52.0;139.4;95.7
52.0;138.8;95.4
51.4;139.2;95.3
51.4;136.0;93.7
51.4;139.6;95.5
51.4;136.8;94.1
51.4;137.6;94.5
51.4;140.4;95.9
51.4;139.4;95.4
51.4;140.6;96.0
51.4;137.8;94.6
51.4;137.4;94.4
51.4;137.2;94.3
51.4;139.6;95.5
51.4;139.6;95.5
51.4;137.6;94.5
51.4;138.2;94.8
51.4;140.6;96.0
51.4;138.2;94.8
51.4;136.4;93.9
51.4;138.8;95.1
51.4;137.6;94.5
51.4;140.6;96.0
51.4;141.2;96.3
51.4;138.6;95.0
51.4;138.8;95.1
51.4;137.4;94.4
51.4;140.0;95.7
51.4;138.8;95.1
51.4;136.8;94.1
51.4;139.4;95.4
51.4;138.6;95.0
51.4;139.6;95.5
51.4;138.8;95.1
51.4;138.6;95.0
51.4;138.0;94.7
51.4;140.2;95.8
51.4;140.2;95.8
51.4;139.2;95.3
51.4;137.6;94.5
51.4;139.8;95.6
51.4;138.2;94.8
51.4;140.2;95.8
51.4;140.2;95.8
51.4;136.6;94.0
51.4;139.4;95.4
51.4;136.4;93.9
51.4;138.8;95.1
51.4;139.4;95.4
51.4;138.0;94.7
51.4;138.0;94.7
51.4;137.0;94.2
51.4;139.6;95.5
51.4;140.0;95.7
51.4;137.0;94.2
51.4;138.6;95.0
51.4;138.2;94.8
51.4;139.6;95.5
51.4;140.0;95.7
51.4;139.2;95.3
51.4;139.8;95.6
51.4;136.8;94.1
51.4;139.8;95.6
51.4;140.0;95.7
51.4;138.8;95.1
51.4;137.4;94.4
51.4;138.8;95.1
51.4;138.6;95.0
51.4;137.8;94.6
51.4;138.8;95.1
51.4;139.4;95.4
51.4;140.6;96.0
51.4;139.8;95.6
51.4;138.0;94.7
51.4;139.4;95.4
51.4;139.0;95.2
51.4;139.0;95.2
51.4;138.4;94.9
51.4;139.8;95.6
51.4;138.8;95.1
51.4;136.2;93.8
51.4;139.0;95.2
51.4;138.2;94.8
51.4;136.6;94.0
51.4;139.4;95.4
51.4;139.6;95.5
51.4;139.6;95.5
51.4;140.2;95.8
51.4;138.6;95.0
51.4;138.2;94.8
51.4;139.6;95.5
51.4;140.2;95.8
51.4;138.8;95.1
51.4;136.8;94.1
51.4;138.2;94.8
51.4;136.2;93.8
51.4;140.6;96.0
51.4;136.4;93.9
51.4;138.0;94.7
51.4;139.2;95.3
51.4;136.8;94.1
51.4;139.2;95.3
51.4;139.4;95.4
51.4;139.0;95.2
51.4;137.6;94.5
51.4;139.2;95.3
51.4;139.2;95.3
51.4;140.6;96.0
51.2;139.8;95.5
51.2;139.2;95.2
51.2;136.8;94.0
51.2;139.6;95.4
51.2;139.8;95.5
51.2;140.6;95.9
51.2;139.6;95.4
51.2;136.4;93.8
51.2;141.6;96.4
51.2;136.6;93.9
51.2;139.0;95.1
51.2;137.8;94.5
51.2;138.6;94.9
51.2;138.2;94.7
51.2;137.0;94.1
51.2;138.2;94.7
51.2;140.0;95.6
51.2;137.8;94.5
51.2;139.6;95.4
51.2;140.0;95.6
51.2;137.8;94.5
51.2;139.4;95.3
51.2;139.8;95.5
51.2;139.2;95.2
51.2;141.2;96.2
51.2;139.0;95.1
51.2;140.2;95.7
51.2;138.0;94.6
51.2;138.2;94.7
51.2;138.0;94.6
51.2;138.2;94.7
51.2;139.2;95.2
51.2;139.4;95.3
51.2;137.8;94.5
51.2;140.2;95.7
51.2;139.0;95.1
51.2;139.4;95.3
51.2;141.6;96.4
51.2;134.8;93.0
51.2;137.8;94.5
51.2;138.8;95.0
51.2;138.4;94.8
51.2;140.0;95.6
51.2;140.0;95.6
51.2;141.4;96.3
51.2;136.8;94.0
51.2;138.0;94.6
51.2;137.4;94.3
51.2;138.6;94.9
51.2;137.4;94.3
51.2;139.8;95.5
51.2;138.4;94.8
51.2;141.0;96.1
51.2;138.8;95.0
51.2;139.0;95.1
51.2;139.4;95.3
51.2;138.0;94.6
51.2;137.8;94.5
51.2;139.0;95.1
51.2;138.8;95.0
51.2;139.4;95.3
51.2;139.0;95.1
51.2;138.4;94.8
51.2;139.0;95.1
51.2;139.4;95.3
51.2;139.8;95.5
51.2;141.0;96.1
51.2;139.4;95.3
51.2;139.4;95.3
51.2;137.0;94.1
51.2;139.0;95.1
51.2;139.0;95.1
51.2;137.8;94.5
51.2;138.8;95.0
51.2;139.6;95.4
51.2;136.4;93.8
51.2;138.2;94.7
51.2;139.2;95.2
51.2;139.4;95.3
51.2;139.4;95.3
51.2;137.0;94.1
51.2;137.6;94.4
51.2;139.6;95.4
51.2;137.4;94.3
51.2;140.6;95.9
51.2;141.2;96.2
51.2;139.2;95.2
51.2;140.4;95.8
51.2;140.2;95.7
51.2;138.2;94.7
51.2;136.6;93.9
51.2;141.2;96.2
51.2;139.2;95.2
51.2;140.4;95.8
51.2;136.4;93.8
51.2;138.0;94.6
51.2;137.8;94.5
51.2;137.2;94.2
51.2;139.4;95.3
51.2;138.8;95.0
51.2;140.0;95.6
51.2;136.8;94.0
51.2;137.0;94.1
51.2;140.2;95.7
51.2;139.6;95.4
51.2;138.8;95.0
51.2;137.6;94.4
51.2;141.4;96.3
51.2;141.2;96.2
51.2;139.6;95.4
51.2;137.0;94.1
51.2;139.2;95.2
51.2;139.6;95.4
51.2;138.2;94.7
51.2;137.4;94.3
51.2;138.4;94.8
51.2;137.0;94.1
51.2;139.4;95.3
51.2;138.4;94.8
51.2;137.2;94.2
51.2;139.4;95.3
51.2;138.8;95.0
51.2;141.0;96.1
51.2;137.0;94.1
51.2;138.2;94.7
51.2;137.4;94.3
51.2;140.4;95.8
51.2;138.2;94.7
51.2;138.4;94.8
51.2;139.2;95.2
51.2;136.8;94.0
51.2;139.8;95.5
51.2;137.8;94.5
51.2;138.2;94.7
51.2;138.2;94.7
51.2;138.2;94.7
51.2;139.6;95.4
51.2;140.2;95.7
51.2;137.6;94.4
51.2;138.2;94.7
50.8;138.0;94.4
50.8;138.4;94.6
49.6;139.0;94.3
49.6;138.6;94.1
49.6;138.4;94.0
49.6;138.6;94.1
49.6;139.6;94.6
49.6;139.0;94.3
49.6;139.0;94.3
49.6;139.2;94.4
49.6;139.6;94.6
49.6;137.4;93.5
49.6;140.0;94.8
49.6;137.6;93.6
49.6;137.2;93.4
49.6;138.8;94.2
49.6;136.6;93.1
49.6;139.8;94.7
49.6;138.8;94.2
49.6;139.2;94.4
49.6;139.8;94.7
49.6;138.6;94.1
49.6;138.4;94.0
49.6;139.0;94.3
49.6;138.6;94.1
49.6;138.4;94.0
49.6;138.2;93.9
49.6;137.4;93.5
49.6;137.0;93.3
49.6;137.6;93.6
49.6;138.4;94.0
49.6;138.8;94.2
49.6;140.0;94.8
49.6;140.0;94.8
49.6;138.6;94.1
49.6;137.4;93.5
49.6;140.2;94.9
49.6;138.8;94.2
49.6;138.2;93.9
49.6;137.8;93.7
49.6;140.4;95.0
49.6;140.8;95.2
49.6;136.8;93.2
49.6;139.4;94.5
49.4;138.0;93.7
49.4;137.8;93.6
49.4;138.2;93.8
49.4;137.6;93.5
49.4;139.6;94.5
49.4;137.8;93.6
49.4;137.2;93.3
49.4;137.4;93.4
49.4;138.6;94.0
49.4;140.0;94.7
49.4;137.2;93.3
49.4;138.6;94.0
49.4;138.2;93.8
49.4;138.8;94.1
49.4;137.6;93.5
49.4;138.2;93.8
49.4;139.2;94.3
49.4;137.8;93.6
49.4;138.4;93.9
49.4;138.6;94.0
49.2;139.0;94.1
49.2;138.8;94.0
49.2;139.4;94.3
49.2;140.4;94.8
49.2;137.4;93.3
49.2;138.0;93.6
49.2;138.0;93.6
49.2;137.4;93.3
49.2;139.8;94.5
49.2;138.4;93.8
49.2;139.8;94.5
49.2;139.4;94.3
49.2;140.2;94.7
49.2;140.0;94.6
49.2;138.8;94.0
49.2;139.6;94.4
49.2;138.4;93.8
49.2;139.6;94.4
49.2;137.8;93.5
49.2;140.4;94.8
49.2;138.2;93.7
49.2;138.4;93.8
49.2;138.8;94.0
49.2;137.2;93.2
49.2;137.0;93.1
49.2;140.8;95.0
49.2;139.2;94.2
49.2;139.2;94.2
49.2;139.6;94.4
49.2;137.4;93.3
49.2;139.4;94.3
49.2;137.4;93.3
49.2;138.2;93.7
49.2;139.8;94.5
49.2;137.6;93.4
49.2;139.6;94.4
49.2;137.8;93.5
49.2;137.2;93.2
49.2;137.6;93.4
49.2;140.8;95.0
49.2;138.8;94.0
49.2;138.4;93.8
49.2;137.4;93.3
49.2;139.4;94.3
49.2;136.0;92.6
49.2;139.2;94.2
49.2;138.4;93.8
49.2;136.6;92.9
49.2;137.2;93.2
49.2;138.6;93.9
49.2;138.8;94.0
49.2;140.2;94.7
49.2;141.0;95.1
49.2;138.2;93.7
49.2;137.4;93.3
49.2;139.4;94.3
49.2;139.6;94.4
49.2;138.0;93.6
49.2;139.0;94.1
49.2;139.2;94.2
49.2;140.8;95.0
49.2;139.4;94.3
49.2;140.2;94.7
49.2;137.0;93.1
49.2;138.8;94.0
49.2;137.8;93.5
49.2;137.2;93.2
49.2;138.6;93.9
49.2;138.0;93.6
49.2;137.2;93.2
49.2;139.0;94.1
49.2;137.8;93.5
49.2;141.0;95.1
49.2;140.6;94.9
49.2;139.2;94.2
49.2;137.2;93.2
49.2;140.4;94.8
49.2;138.6;93.9
49.2;139.0;94.1
49.2;140.8;95.0
49.2;137.4;93.3
49.2;139.2;94.2
49.2;139.0;94.1
49.2;138.8;94.0
49.2;137.8;93.5
49.2;142.4;95.8
49.2;139.2;94.2
49.2;140.0;94.6
49.2;140.8;95.0
49.2;139.4;94.3
49.2;139.0;94.1
49.2;138.0;93.6
49.2;140.2;94.7
49.2;137.4;93.3
49.2;139.0;94.1
49.2;139.4;94.3
49.2;138.0;93.6
49.2;138.4;93.8
49.2;137.8;93.5
49.2;139.6;94.4
49.2;139.6;94.4
49.2;142.0;95.6
49.2;138.4;93.8
49.2;140.2;94.7
49.2;139.4;94.3
49.2;136.4;92.8
49.2;139.2;94.2
