99.0;136.0;117.5
91.2;140.4;115.8
89.8;140.6;115.2
87.4;141.2;114.3
86.2;138.8;112.5
86.2;141.6;113.9
82.2;139.8;111.0
81.2;141.2;111.2
80.8;141.2;111.0
80.8;141.6;111.2
77.6;139.8;108.7
77.6;142.0;109.8
77.4;140.8;109.1
77.4;140.4;108.9
77.4;141.2;109.3
77.4;139.8;108.6
77.4;140.4;108.9
76.8;140.0;108.4
76.8;141.8;109.3
76.8;139.8;108.3
75.8;141.0;108.4
74.4;142.0;108.2
73.4;141.0;107.2
71.0;140.4;105.7
71.0;141.0;106.0
69.0;140.8;104.9
69.0;140.2;104.6
69.0;140.8;104.9
69.0;141.0;105.0
69.0;140.6;104.8
69.0;139.0;104.0
69.0;139.2;104.1
69.0;139.4;104.2
69.0;141.4;105.2
69.0;139.0;104.0
68.6;139.6;104.1
68.6;139.2;103.9
68.4;140.6;104.5
68.4;142.4;105.4
67.8;139.6;103.7
67.8;140.2;104.0
67.8;140.2;104.0
67.8;141.8;104.8
67.8;140.4;104.1
67.8;140.4;104.1
67.8;139.4;103.6
67.0;138.6;102.8
66.6;139.0;102.8
66.6;141.4;104.0
66.6;140.4;103.5
66.6;141.4;104.0
66.6;139.6;103.1
66.6;138.2;102.4
66.4;140.2;103.3
66.4;140.2;103.3
66.4;137.8;102.1
66.4;139.6;103.0
66.4;139.4;102.9
65.4;140.0;102.7
65.4;141.0;103.2
65.4;138.4;101.9
65.4;138.2;101.8
65.4;139.2;102.3
65.2;140.0;102.6
65.2;141.4;103.3
65.2;142.0;103.6
65.2;141.0;103.1
65.2;139.2;102.2
65.2;138.8;102.0
65.2;140.0;102.6
64.8;141.0;102.9
64.8;141.2;103.0
64.8;138.8;101.8
64.8;140.2;102.5
64.8;141.0;102.9
64.8;140.0;102.4
64.8;140.6;102.7
64.8;141.0;102.9
64.8;140.8;102.8
64.8;138.8;101.8
64.8;140.6;102.7
64.8;139.0;101.9
64.8;140.0;102.4
64.4;139.6;102.0
64.4;140.0;102.2
64.0;141.2;102.6
64.0;142.2;103.1
64.0;141.6;102.8
64.0;140.2;102.1
64.0;140.0;102.0
63.4;138.2;100.8
62.2;142.4;102.3
62.2;140.0;101.1
62.2;141.2;101.7
62.2;140.6;101.4
62.2;140.8;101.5
62.0;140.4;101.2
59.4;139.4;99.4
59.4;138.2;98.8
59.4;140.4;99.9
59.4;140.8;100.1
59.4;140.6;100.0
59.4;142.0;100.7
59.4;141.0;100.2
