99.0;136.0;117.5
98.0;141.0;119.5
83.0;144.0;113.5
83.0;137.0;110.0
83.0;136.0;109.5
83.0;142.0;112.5
83.0;142.0;112.5
83.0;141.0;112.0
83.0;141.0;112.0
77.0;139.0;108.0
77.0;141.0;109.0
77.0;142.0;109.5
77.0;142.0;109.5
77.0;143.0;110.0
77.0;139.0;108.0
77.0;140.0;108.5
77.0;140.0;108.5
77.0;141.0;109.0
77.0;143.0;110.0
77.0;140.0;108.5
76.0;137.0;106.5
76.0;141.0;108.5
76.0;141.0;108.5
76.0;142.0;109.0
76.0;136.0;106.0
76.0;138.0;107.0
76.0;136.0;106.0
72.0;142.0;107.0
72.0;137.0;104.5
72.0;142.0;107.0
72.0;141.0;106.5
72.0;138.0;105.0
72.0;137.0;104.5
72.0;142.0;107.0
72.0;138.0;105.0
72.0;141.0;106.5
72.0;139.0;105.5
71.0;137.0;104.0
71.0;144.0;107.5
71.0;138.0;104.5
71.0;143.0;107.0
71.0;143.0;107.0
71.0;141.0;106.0
71.0;138.0;104.5
71.0;141.0;106.0
71.0;141.0;106.0
71.0;139.0;105.0
71.0;136.0;103.5
71.0;137.0;104.0
68.0;143.0;105.5
68.0;138.0;103.0
68.0;137.0;102.5
68.0;142.0;105.0
68.0;141.0;104.5
68.0;136.0;102.0
68.0;138.0;103.0
68.0;143.0;105.5
68.0;138.0;103.0
68.0;139.0;103.5
68.0;140.0;104.0
68.0;141.0;104.5
68.0;141.0;104.5
68.0;138.0;103.0
68.0;140.0;104.0
68.0;143.0;105.5
68.0;144.0;106.0
68.0;137.0;102.5
68.0;143.0;105.5
65.0;141.0;103.0
65.0;142.0;103.5
65.0;139.0;102.0
65.0;142.0;103.5
65.0;137.0;101.0
65.0;142.0;103.5
65.0;144.0;104.5
65.0;143.0;104.0
65.0;137.0;101.0
65.0;141.0;103.0
65.0;136.0;100.5
65.0;136.0;100.5
65.0;140.0;102.5
65.0;142.0;103.5
65.0;141.0;103.0
65.0;143.0;104.0
65.0;137.0;101.0
65.0;138.0;101.5
65.0;143.0;104.0
65.0;143.0;104.0
63.0;140.0;101.5
63.0;143.0;103.0
63.0;138.0;100.5
63.0;138.0;100.5
63.0;140.0;101.5
63.0;141.0;102.0
63.0;141.0;102.0
63.0;142.0;102.5
63.0;139.0;101.0
63.0;141.0;102.0
63.0;135.0;99.0
63.0;141.0;102.0
63.0;140.0;101.5
63.0;138.0;100.5
63.0;140.0;101.5
63.0;140.0;101.5
63.0;142.0;102.5
63.0;142.0;102.5
63.0;143.0;103.0
63.0;143.0;103.0
63.0;138.0;100.5
63.0;136.0;99.5
63.0;141.0;102.0
63.0;140.0;101.5
63.0;140.0;101.5
63.0;137.0;100.0
63.0;138.0;100.5
63.0;141.0;102.0
63.0;137.0;100.0
63.0;137.0;100.0
63.0;138.0;100.5
63.0;140.0;101.5
63.0;141.0;102.0
63.0;136.0;99.5
63.0;137.0;100.0
63.0;140.0;101.5
63.0;143.0;103.0
63.0;142.0;102.5
63.0;140.0;101.5
63.0;141.0;102.0
63.0;140.0;101.5
63.0;142.0;102.5
63.0;139.0;101.0
63.0;142.0;102.5
63.0;138.0;100.5
63.0;139.0;101.0
63.0;141.0;102.0
63.0;139.0;101.0
63.0;142.0;102.5
63.0;138.0;100.5
63.0;142.0;102.5
